,RL1
pnl_quantile_1,-19.940169075817394
pnl_quantile_5,3.103937734662965
pnl_quantile_10,16.456010405173757
pnl_quantile_50,58.339449014003605
pnl_quantile_90,112.07040031727769
pnl_quantile_95,125.5192378686015
pnl_quantile_99,145.71315212912526
pnl_95VaR,2.8281344998426965
pnl_95CVaR,-12.606131612169989
pnl_99VaR,-21.43514111388987
pnl_99CVaR,-32.19813329924785
pnl_mean,61.27343549325826
pnl_std,38.050445299808835
objective value,-38.050445299808835
