episode_length,episode_return,episodes,steps,steps_per_second
92,58.334312,166,1395272,106.7019785
92,-167.01103,167,1395364,109.3051617
92,55.44936,168,1395456,107.8029946
92,-31.08656,169,1395548,108.7682011
92,59.420055,170,1395640,104.4408017
92,64.65153,171,1395732,107.9526434
92,59.506077,172,1395824,106.6855172
92,53.83867,173,1395916,108.1135815
92,-159.18085,174,1396008,107.4112738
92,62.564083,175,1396100,109.3726083
92,58.054897,176,1396192,106.0940862
92,54.766525,177,1396284,109.2474784
92,57.1407,178,1396376,106.0498831
92,-73.482574,179,1396468,107.0858291
92,-103.928345,180,1396560,100.5019074
92,57.595158,181,1396652,107.508233
92,52.38854,182,1396744,106.5445064
92,-173.5606,183,1396836,108.6534741
92,-52.933575,184,1396928,98.34472086
92,61.833305,185,1397020,102.5428076
92,54.329506,186,1397112,106.4037212
92,-34.29838,187,1397204,108.7005178
92,60.902218,188,1397296,105.0580096
92,-118.78783,189,1397388,108.6839851
92,-39.280865,190,1397480,108.118398
92,-151.80809,191,1397572,109.8096887
92,58.39959,192,1397664,107.6187521
92,13.681639,193,1397756,110.2790436
92,-112.11156,194,1397848,108.3980025
92,56.597687,195,1397940,109.5446214
92,58.142406,196,1398032,109.3761424
92,49.465504,197,1398124,108.0845403
92,-23.399338,198,1398216,107.9826109
92,59.314274,199,1398308,109.3495797
92,63.712654,200,1398400,109.2994649
92,55.28104,201,1398492,109.6261592
92,8.361166,202,1398584,108.1685876
92,-97.996086,203,1398676,110.1755775
92,-215.95488,204,1398768,109.9131885
92,57.15701,205,1398860,110.206918
92,-53.621983,206,1398952,108.0943199
92,-230.33694,207,1399044,108.6954043
92,58.144073,208,1399136,108.0915645
92,-141.75214,209,1399228,110.0655237
92,58.56571,210,1399320,108.6161619
92,56.169903,211,1399412,109.794129
92,51.97913,212,1399504,108.6784447
92,69.76936,213,1399596,111.5012247
92,55.158543,214,1399688,109.1035669
92,59.549755,215,1399780,109.3408419
92,57.181618,216,1399872,108.7367542
92,56.084995,217,1399964,110.200938
92,-172.4975,218,1400056,108.328346
92,-232.7121,219,1400148,108.6354571
92,-5.452038,220,1400240,109.5530497
92,57.395885,221,1400332,110.3923357
92,54.690002,222,1400424,108.2840851
92,-72.92437,223,1400516,108.617446
92,58.852825,224,1400608,107.2250296
92,60.85161,225,1400700,110.064111
92,61.379738,226,1400792,108.105979
92,-253.703,227,1400884,107.6632517
92,59.16565,228,1400976,108.156824
92,-50.332344,229,1401068,108.371517
92,58.726013,230,1401160,109.4105971
92,53.252735,231,1401252,109.4833923
92,-197.95029,232,1401344,108.5804336
92,81.561,233,1401436,110.5277961
92,63.176044,234,1401528,109.9562222
92,59.857834,235,1401620,108.9442836
92,-37.82672,236,1401712,108.5437822
92,-4.97437,237,1401804,110.0341695
92,64.33961,238,1401896,108.6495887
92,57.98697,239,1401988,110.99218
92,58.086464,240,1402080,108.582114
92,58.554253,241,1402172,109.8043767
92,60.757072,242,1402264,108.8044212
92,56.521225,243,1402356,110.0585546
92,58.03604,244,1402448,108.7398184
92,-127.07147,245,1402540,111.1854735
92,-13.9227,246,1402632,108.9727732
92,58.39534,247,1402724,110.4200711
92,57.971054,248,1402816,108.8747222
92,-128.34628,249,1402908,110.1182919
92,55.234924,250,1403000,109.2541905
92,57.66817,251,1403092,112.144265
92,-199.5795,252,1403184,108.873432
92,60.03491,253,1403276,109.272599
92,-10.186291,254,1403368,109.1828118
92,-227.70306,255,1403460,109.8856133
92,57.190666,256,1403552,109.8556437
92,57.647137,257,1403644,110.0291808
92,65.99949,258,1403736,109.6122394
92,-50.905148,259,1403828,109.052537
92,33.747017,260,1403920,109.3718953
92,-123.5311,261,1404012,110.0119906
92,-15.26738,262,1404104,108.462718
92,-103.58415,263,1404196,109.113069
92,54.735786,264,1404288,109.0041104
92,48.97138,265,1404380,109.4354825
92,-12.073956,266,1404472,108.79074
92,20.699982,267,1404564,109.9576635
92,58.545498,268,1404656,108.9793901
92,63.038292,269,1404748,109.8781037
92,-97.26553,270,1404840,108.6191276
92,63.924538,271,1404932,109.8159388
92,61.233696,272,1405024,109.3512531
92,58.871788,273,1405116,111.2716229
92,6.1332855,274,1405208,109.2943569
92,61.66897,275,1405300,110.0312829
92,-71.602005,276,1405392,108.6930468
92,59.75224,277,1405484,110.5576901
92,-5.4077463,278,1405576,109.2224311
92,60.654503,279,1405668,109.8518908
92,60.89435,280,1405760,109.5262766
92,65.336914,281,1405852,110.3839357
92,57.32779,282,1405944,109.1938109
92,26.707104,283,1406036,108.9121815
92,52.00148,284,1406128,108.5091694
92,-26.676563,285,1406220,111.143201
92,63.70029,286,1406312,110.504152
92,74.36575,287,1406404,110.5443561
92,53.974007,288,1406496,108.7338127
92,54.440586,289,1406588,110.0951682
92,-9.744156,290,1406680,108.4281264
92,64.334175,291,1406772,110.6437257
92,55.316917,292,1406864,109.0086063
92,55.39982,293,1406956,109.5210852
92,59.097816,294,1407048,109.8121262
92,68.27623,295,1407140,110.66835
92,54.42304,296,1407232,108.6283926
92,61.967506,297,1407324,111.5121158
92,-135.38638,298,1407416,110.8501023
92,55.0382,299,1407508,109.9838956
92,22.249325,300,1407600,108.4284006
92,-291.19217,301,1407692,109.1704869
92,13.53133,302,1407784,107.9392057
92,57.89184,303,1407876,110.2072328
92,55.787205,304,1407968,109.0765506
92,62.008335,305,1408060,110.5169382
92,0.4833665,306,1408152,109.584566
92,56.79308,307,1408244,111.0453933
92,-45.811558,308,1408336,108.4231909
92,24.061405,309,1408428,110.3107899
92,54.62077,310,1408520,109.3317958
92,64.01036,311,1408612,110.3694756
92,58.62902,312,1408704,109.0647428
92,-77.93697,313,1408796,108.6216042
92,-234.36722,314,1408888,107.4820907
92,54.40392,315,1408980,110.5679858
92,54.719296,316,1409072,109.6783822
92,61.470306,317,1409164,110.8347239
92,48.467834,318,1409256,108.2759117
92,51.994858,319,1409348,110.3707699
92,54.901733,320,1409440,109.625256
92,48.17424,321,1409532,111.450857
92,-95.92855,322,1409624,108.7256938
92,-142.0926,323,1409716,109.9435654
92,45.735928,324,1409808,109.044617
92,47.98128,325,1409900,109.899227
92,-129.68756,326,1409992,107.9770814
92,-74.80262,327,1410084,111.2871549
92,52.93185,328,1410176,110.3645196
92,-179.34752,329,1410268,110.5782834
92,56.617958,330,1410360,109.3321675
92,-138.98918,331,1410452,110.1407337
92,48.327694,332,1410544,108.3749868
92,63.37945,333,1410636,110.7308167
92,59.77918,334,1410728,108.7580233
92,-212.36736,335,1410820,109.7528141
92,-47.64283,336,1410912,107.2161812
92,51.225,337,1411004,111.3417759
92,-58.360813,338,1411096,107.6958841
92,-218.49127,339,1411188,109.8656213
92,-225.46684,340,1411280,109.3378057
92,-92.670784,341,1411372,111.0335708
92,49.264965,342,1411464,108.1016482
92,57.306313,343,1411556,109.834756
92,-23.035946,344,1411648,109.6029303
92,42.741653,345,1411740,111.7568548
92,-78.016464,346,1411832,109.3026848
92,-104.30073,347,1411924,110.8621087
92,58.747757,348,1412016,107.7921535
92,56.119183,349,1412108,110.9234233
92,51.32986,350,1412200,108.8358152
92,48.49092,351,1412292,110.113767
92,-69.54293,352,1412384,109.351284
92,-100.90342,353,1412476,111.2698261
92,23.6356,354,1412568,107.3678486
92,22.188747,355,1412660,109.7691115
92,-5.5108404,356,1412752,108.5813807
92,-33.514034,357,1412844,110.5228575
92,50.394165,358,1412936,101.7660685
92,6.025182,359,1413028,108.3430063
92,-24.094278,360,1413120,106.2858449
92,-51.313633,361,1413212,109.7886311
92,1.6117384,362,1413304,108.1955503
92,-24.622732,363,1413396,111.4567159
92,-25.798521,364,1413488,108.0289241
92,-64.10983,365,1413580,110.784861
92,-82.26515,366,1413672,106.9629387
92,-10.986567,367,1413764,109.4388656
92,3.3035507,368,1413856,101.5857387
92,22.93496,369,1413948,102.9915224
92,43.472157,370,1414040,103.7118657
92,51.918823,371,1414132,108.0619299
92,24.903614,372,1414224,108.1449721
92,-1.984223,373,1414316,108.6656825
92,15.321486,374,1414408,108.8056484
92,-23.068443,375,1414500,111.2736444
92,-30.304081,376,1414592,110.2897918
92,-6.804506,377,1414684,108.4389434
92,46.10273,378,1414776,105.1799422
92,53.13584,379,1414868,110.7620288
92,-38.617115,380,1414960,109.8651834
92,-45.155933,381,1415052,110.7564971
92,5.5738277,382,1415144,108.4208147
92,42.43543,383,1415236,108.5045927
92,-27.815624,384,1415328,107.7294385
92,18.095806,385,1415420,110.4582853
92,4.195093,386,1415512,109.7880688
92,15.939182,387,1415604,109.8127512
92,18.486359,388,1415696,109.0860479
92,1.8829728,389,1415788,109.5772531
92,-40.92688,390,1415880,107.9499857
92,42.770546,391,1415972,110.7409857
92,6.635735,392,1416064,108.9457908
92,-7.67656,393,1416156,111.7687994
92,39.87657,394,1416248,108.597057
92,-11.677033,395,1416340,109.126029
92,13.916071,396,1416432,107.7117567
92,42.982697,397,1416524,109.9920467
92,14.576012,398,1416616,103.8559265
92,8.204065,399,1416708,109.5073474
92,-44.63854,400,1416800,108.9632955
92,17.434196,401,1416892,109.0230816
92,-1.561923,402,1416984,109.7226985
92,25.046385,403,1417076,99.17210117
92,1.8960965,404,1417168,107.3380123
92,3.2448983,405,1417260,110.4659693
92,-4.5021224,406,1417352,109.670184
92,9.405856,407,1417444,109.7422015
92,16.52881,408,1417536,108.8359994
92,4.0720234,409,1417628,109.9863721
92,20.84723,410,1417720,109.8330678
92,0.9382896,411,1417812,111.7583437
92,-12.570118,412,1417904,109.5449635
92,-37.923195,413,1417996,108.8356617
92,11.091643,414,1418088,109.7577465
92,-32.740864,415,1418180,110.9333726
92,1.599393,416,1418272,108.8026419
92,20.18203,417,1418364,110.0682551
92,8.869566,418,1418456,108.3296233
92,28.043303,419,1418548,109.1539653
92,18.249952,420,1418640,109.6207092
92,0.315588,421,1418732,108.044653
92,10.692455,422,1418824,109.1517731
92,3.4561725,423,1418916,110.9499587
92,6.1471906,424,1419008,109.8802313
92,14.900155,425,1419100,108.7995741
92,18.51801,426,1419192,109.2762815
92,12.92643,427,1419284,110.0953567
92,18.731724,428,1419376,109.9130946
92,2.3263228,429,1419468,109.3430727
92,11.450098,430,1419560,109.2465505
92,21.222176,431,1419652,109.3672454
92,-12.553714,432,1419744,110.3380742
92,7.2493196,433,1419836,109.9764352
92,8.080725,434,1419928,109.040149
92,-35.869305,435,1420020,109.9512719
92,21.846626,436,1420112,109.6383069
92,-67.420715,437,1420204,93.15736415
92,-10.366925,438,1420296,109.0531842
92,-40.249905,439,1420388,111.1433611
92,16.908049,440,1420480,109.0919692
92,8.451376,441,1420572,110.3211027
92,8.9657135,442,1420664,108.7841153
92,21.125849,443,1420756,108.9784667
92,-1.9983075,444,1420848,108.6320012
92,2.1422276,445,1420940,110.3146688
92,21.734108,446,1421032,109.3734143
92,14.671245,447,1421124,110.7941492
92,-14.242857,448,1421216,108.8971517
92,-21.13353,449,1421308,109.505141
92,-33.790264,450,1421400,109.3442501
92,-29.500584,451,1421492,111.2237385
92,15.669213,452,1421584,108.2862426
92,22.548035,453,1421676,110.3059653
92,-75.09408,454,1421768,108.8004024
92,14.447995,455,1421860,110.4069598
92,29.61196,456,1421952,108.3353411
92,15.580063,457,1422044,110.2384338
92,17.614038,458,1422136,108.8461611
92,18.328646,459,1422228,111.5294879
92,26.78519,460,1422320,108.9092305
92,-13.980275,461,1422412,109.2587379
92,14.313876,462,1422504,109.4964716
92,10.040823,463,1422596,110.7775142
92,9.5732155,464,1422688,109.2744557
92,-0.64998007,465,1422780,110.2081141
92,14.989743,466,1422872,108.6469885
92,-14.1881895,467,1422964,108.3885941
92,-47.772453,468,1423056,107.7577174
92,10.089014,469,1423148,108.8882095
92,12.881888,470,1423240,108.4934575
92,43.38686,471,1423332,111.3573275
92,3.913031,472,1423424,108.7104704
92,14.088999,473,1423516,108.1849941
92,18.50251,474,1423608,108.6506289
92,5.45934,475,1423700,110.5674155
92,-4.7128644,476,1423792,110.3521789
92,10.471716,477,1423884,110.3666977
92,8.825538,478,1423976,108.5858723
92,-7.745422,479,1424068,109.6170346
92,-3.1956673,480,1424160,108.9970903
92,18.12371,481,1424252,110.2422131
92,14.730513,482,1424344,109.2359119
92,-18.855663,483,1424436,111.2428809
92,14.273904,484,1424528,109.1017777
92,-7.3270416,485,1424620,109.6742673
92,4.748578,486,1424712,108.8724798
92,10.14438,487,1424804,110.0923098
92,20.270895,488,1424896,110.1358611
92,8.106756,489,1424988,111.8021868
92,0.37899458,490,1425080,107.4204834
92,8.969324,491,1425172,108.2647931
92,20.383242,492,1425264,108.2017698
92,8.776386,493,1425356,110.9028288
92,24.771439,494,1425448,108.981483
92,17.22223,495,1425540,111.3637872
92,9.280844,496,1425632,108.6362828
92,9.162048,497,1425724,109.1736991
92,14.250359,498,1425816,109.3849479
92,-37.25394,499,1425908,109.9636798
92,13.165863,500,1426000,109.0057732
92,-9.533138,501,1426092,111.0092947
92,-41.82447,502,1426184,108.1642214
92,8.97608,503,1426276,108.478726
92,-9.342318,504,1426368,107.8388761
92,12.445418,505,1426460,103.4180655
92,7.979862,506,1426552,105.785465
92,1.8722206,507,1426644,110.6008814
92,17.851582,508,1426736,107.5643037
92,21.120111,509,1426828,110.9335002
92,10.061528,510,1426920,110.4542382
92,3.876881,511,1427012,111.3447317
92,7.524034,512,1427104,109.9360166
92,17.19733,513,1427196,110.7670523
92,7.69904,514,1427288,108.051551
92,-3.4450784,515,1427380,110.4987725
92,-37.918617,516,1427472,106.9801976
92,16.301723,517,1427564,111.0748327
92,22.093662,518,1427656,108.9235873
92,17.18592,519,1427748,110.4024427
92,8.478316,520,1427840,107.8504198
92,7.158109,521,1427932,110.1733441
92,-11.961615,522,1428024,108.3163956
92,-2.2689347,523,1428116,111.4232128
92,2.597949,524,1428208,109.161191
92,8.583125,525,1428300,110.7356785
92,19.249548,526,1428392,107.5648134
92,9.7115755,527,1428484,110.6037662
92,-1.0339541,528,1428576,109.3718023
92,1.2632933,529,1428668,111.1725642
92,-2.0185251,530,1428760,109.1122977
92,-10.413803,531,1428852,110.7554162
92,23.50747,532,1428944,109.1819159
92,-24.09343,533,1429036,110.4158688
92,8.555053,534,1429128,108.7599545
92,17.961836,535,1429220,109.4938306
92,-31.68971,536,1429312,109.999415
92,9.303325,537,1429404,110.2845278
92,-11.587662,538,1429496,108.6223992
92,7.31627,539,1429588,110.4034219
92,21.30346,540,1429680,109.0382695
92,3.6485112,541,1429772,111.201398
92,-42.274765,542,1429864,108.8427225
92,-1.8618268,543,1429956,111.0429328
92,-23.976639,544,1430048,107.9621877
92,8.519465,545,1430140,110.9002152
92,-1.2957553,546,1430232,108.6976701
92,-2.9885798,547,1430324,110.2312853
92,-4.509098,548,1430416,109.0881141
92,14.050527,549,1430508,111.4224085
92,28.984676,550,1430600,107.3814134
92,-3.1795022,551,1430692,109.8282537
92,22.140274,552,1430784,108.6362523
92,5.7197886,553,1430876,111.71709
92,3.5686827,554,1430968,107.8545798
92,-4.5630846,555,1431060,110.5537941
92,-2.951483,556,1431152,108.9544963
92,12.744511,557,1431244,111.0870157
92,-24.714462,558,1431336,109.1277573
92,2.2622547,559,1431428,109.9047361
92,14.693591,560,1431520,108.5528511
92,-23.77931,561,1431612,110.7799312
92,-7.4384756,562,1431704,109.570999
92,15.570544,563,1431796,109.466248
92,-21.118837,564,1431888,108.0888698
92,0.9430112,565,1431980,110.6105826
92,-9.52607,566,1432072,110.8601022
92,12.703856,567,1432164,110.4540801
92,0.96215016,568,1432256,108.0231479
92,-33.70518,569,1432348,110.8154353
92,-9.4453945,570,1432440,110.9995872
92,-3.0005836,571,1432532,110.5023482
92,-11.790437,572,1432624,109.2540358
92,19.410976,573,1432716,109.5656167
92,-31.120377,574,1432808,107.5290542
92,-6.2525563,575,1432900,110.4205451
92,-21.59835,576,1432992,109.1177589
92,6.6406693,577,1433084,110.5946367
92,34.97029,578,1433176,108.6245702
92,8.5598345,579,1433268,110.9034663
92,17.34846,580,1433360,105.8769534
92,-35.617157,581,1433452,107.9322918
92,-0.28214937,582,1433544,108.4549749
92,-24.806938,583,1433636,110.6660965
92,15.878804,584,1433728,107.527496
92,19.437796,585,1433820,108.8872877
92,18.406403,586,1433912,108.2095071
92,14.43644,587,1434004,109.1056338
92,4.5153837,588,1434096,109.6134226
92,7.136069,589,1434188,111.6549275
92,21.323895,590,1434280,108.3498511
92,-34.59213,591,1434372,109.5159875
92,-2.6651895,592,1434464,109.5435019
92,6.7371483,593,1434556,109.407464
92,-4.849404,594,1434648,109.3933206
92,-14.337327,595,1434740,110.6873017
92,-8.067553,596,1434832,110.1412682
92,-32.48655,597,1434924,109.6799721
92,-10.038894,598,1435016,107.821791
92,8.704266,599,1435108,108.1137633
92,6.517187,600,1435200,109.1798153
92,-16.024384,601,1435292,110.6838727
92,6.236044,602,1435384,108.0844495
92,-9.496227,603,1435476,108.681475
92,-0.030453831,604,1435568,108.9455447
92,12.450356,605,1435660,110.8421101
92,-32.41631,606,1435752,107.7797191
92,-2.297814,607,1435844,109.4212077
92,11.730596,608,1435936,101.3564241
92,5.3130097,609,1436028,101.8549816
92,-8.2470875,610,1436120,98.85893138
92,3.2000291,611,1436212,103.0600424
92,-23.91355,612,1436304,109.4312307
92,-17.945244,613,1436396,110.1336293
92,-2.6518195,614,1436488,109.9020128
92,6.3845534,615,1436580,109.3238661
92,-8.701582,616,1436672,109.8860201
92,0.5672081,617,1436764,104.3863015
92,-16.018627,618,1436856,108.0867807
92,1.0466036,619,1436948,110.6739999
92,4.6589117,620,1437040,108.597057
92,-28.019651,621,1437132,108.7282059
92,-6.706872,622,1437224,96.80524502
92,11.325219,623,1437316,109.1417704
92,6.0161295,624,1437408,109.0857704
92,-8.032894,625,1437500,111.0064845
92,-11.785228,626,1437592,108.4133213
92,-9.73918,627,1437684,110.9990763
92,14.996822,628,1437776,109.2808307
92,-1.640743,629,1437868,109.6280279
92,1.3722725,630,1437960,109.4128928
92,26.155767,631,1438052,110.5319119
92,-19.653116,632,1438144,108.4739383
92,-0.80181193,633,1438236,109.1812672
92,-2.5675461,634,1438328,107.4510538
92,-2.7868745,635,1438420,110.0533754
92,-9.380668,636,1438512,110.4957666
92,-27.457804,637,1438604,110.4204503
92,-3.8094852,638,1438696,108.5872168
92,-10.461393,639,1438788,110.2200763
92,14.631201,640,1438880,110.2388432
92,-12.248775,641,1438972,111.0280119
92,-1.7393496,642,1439064,109.577751
92,2.4033139,643,1439156,109.73493
92,17.25953,644,1439248,108.7346706
92,-0.29446152,645,1439340,110.1838514
92,-10.107567,646,1439432,108.2122382
92,-6.1335354,647,1439524,110.6635893
92,1.6997191,648,1439616,109.2085827
92,-14.989246,649,1439708,111.4352793
92,-3.304324,650,1439800,107.8606395
92,-13.611919,651,1439892,110.0318476
92,-2.6991746,652,1439984,109.3040471
92,-12.012434,653,1440076,110.5653562
92,12.697854,654,1440168,108.8556798
92,-19.923923,655,1440260,110.8175675
92,-15.465818,656,1440352,107.5742593
92,-19.198256,657,1440444,111.8503113
92,9.000921,658,1440536,108.8019363
92,1.9974406,659,1440628,110.169538
92,7.516048,660,1440720,109.3131815
92,11.117776,661,1440812,110.9409314
92,-2.0529535,662,1440904,108.3444056
92,-0.4183737,663,1440996,110.3453627
92,5.759041,664,1441088,108.3903295
92,16.666115,665,1441180,109.3130886
92,12.678525,666,1441272,109.7148056
92,13.300944,667,1441364,110.5908331
92,-6.97815,668,1441456,108.5303801
92,-5.6508226,669,1441548,110.7865468
92,20.27739,670,1441640,108.4972402
92,-10.00504,671,1441732,109.8631815
92,-5.7262354,672,1441824,109.2384786
92,4.530403,673,1441916,110.5582603
92,-15.524637,674,1442008,108.6642749
92,-14.923111,675,1442100,111.2942163
92,-2.4327579,676,1442192,109.4603792
92,-10.33867,677,1442284,109.0211719
92,-1.5546136,678,1442376,109.6603041
92,12.700514,679,1442468,112.1972841
92,-2.6971865,680,1442560,107.7266716
92,5.4092903,681,1442652,109.5144956
92,-10.767151,682,1442744,106.8103131
92,3.2295446,683,1442836,110.4204187
92,-1.9304082,684,1442928,109.0197858
92,-3.0517273,685,1443020,110.9337553
92,11.775126,686,1443112,108.0986502
92,2.471437,687,1443204,111.1784258
92,-13.002022,688,1443296,108.6744046
92,-3.0514636,689,1443388,109.2045649
92,-15.300257,690,1443480,108.7448747
92,-21.440155,691,1443572,111.2100511
92,0.15368843,692,1443664,108.107554
92,10.815508,693,1443756,110.6221249
92,7.540798,694,1443848,107.7365971
92,-1.4084606,695,1443940,109.3059667
92,-8.328407,696,1444032,109.1269549
92,14.450735,697,1444124,110.2635397
92,-8.906083,698,1444216,108.2028013
92,7.2190785,699,1444308,109.5545115
92,-0.3949949,700,1444400,109.5397392
92,4.4714417,701,1444492,108.7953103
92,-23.32665,702,1444584,109.2125699
92,0.7000675,703,1444676,110.7138513
92,24.235243,704,1444768,107.34924
92,14.278997,705,1444860,110.5209582
92,-14.190564,706,1444952,107.1903891
92,-15.846593,707,1445044,109.0779997
92,13.901309,708,1445136,109.6887329
92,-2.8631952,709,1445228,110.4561669
92,-26.283144,710,1445320,108.0403574
92,-10.001404,711,1445412,109.7442615
92,-30.843523,712,1445504,109.6758259
92,8.548907,713,1445596,109.9391488
92,-23.20495,714,1445688,109.7011752
92,-4.6155024,715,1445780,110.9192464
92,12.042178,716,1445872,107.5244698
92,-1.2081206,717,1445964,110.9483318
