episode_length,episode_return,episodes,steps,steps_per_second
92,-0.43033558,139,12788,82.49962008044803
92,2.755043,140,12880,95.11798371825773
92,-1.8762754,141,12972,97.56225018501068
92,2.16389,142,13064,95.07851623925896
92,9.647114,143,13156,97.62615481299846
92,6.0903635,144,13248,97.24809511400586
92,5.181591,145,13340,87.04969292712727
92,10.027293,146,13432,71.16325099287124
92,-0.5369042,147,13524,79.2005252723701
92,13.3095875,148,13616,73.5861610498819
92,10.179532,149,13708,79.72298061447746
92,10.087507,150,13800,85.39861950586995
92,-8.239875,151,13892,91.10934794321827
92,3.8802705,152,13984,99.46518166736607
92,-11.436163,153,14076,93.9267700420421
92,3.646639,154,14168,97.0463205610175
92,5.4112816,155,14260,97.57779285465567
92,0.6907363,156,14352,95.42862908570761
92,9.603814,157,14444,96.97802967777866
92,-8.026944,158,14536,95.1919914349008
92,7.221001,159,14628,96.91825657836903
92,6.2562156,160,14720,99.2945167691839
92,11.995527,161,14812,102.8548100212786
92,3.5078962,162,14904,101.63949473675338
92,3.0745797,163,14996,97.03616840432326
92,5.277812,164,15088,97.08489859669744
92,8.2187195,165,15180,101.98718724338079
92,5.1746926,166,15272,101.66999694628491
92,13.028692,167,15364,104.55155940274825
92,10.426105,168,15456,100.21719007156925
92,9.07415,169,15548,94.95388408703623
92,9.148725,170,15640,96.91964411522477
92,-10.752283,171,15732,91.0057786018623
92,6.5494957,172,15824,92.6541207239045
92,1.8059136,173,15916,105.76441489641623
92,0.19314276,174,16008,97.60553525387999
92,-5.66199,175,16100,101.13460966397578
92,7.653015,176,16192,101.5376499477413
92,5.255734,177,16284,103.41745572390563
92,18.997833,178,16376,103.87683892164873
92,17.485323,179,16468,102.45538319876653
92,4.2464375,180,16560,100.79640861370576
92,-6.4877977,181,16652,100.52777581665343
92,-2.7626235,182,16744,97.31468090574111
92,13.530028,183,16836,98.81182025832489
92,0.7033441,184,16928,89.13128153079748
92,-1.268122,185,17020,98.94288570705493
92,-3.654815,186,17112,79.53624287705392
92,9.244215,187,17204,98.66709760034038
92,-11.788209,188,17296,98.08693600947632
92,-0.8244977,189,17388,82.64072027618583
